student_id,math_score,science_score,english_score,history_score,study_hours_week,quiz_attempts,consecutive_logins,material_access_freq,improvement_rate,score_consistency,time_per_question,class_size,resource_index,faculty_ratio,peak_study_time,weekend_study_ratio,knowledge_gap,predicted_score,overall_avg,science_math_diff,eng_hist_ratio
1513,42,56,81,75,7,2,5,4,0.5387618279440176,0.3344466529807634,3.114091454768422,37,31,0.125320409259026,15,0.530360905789217,27,77,63,14,1.08
1514,64,69,66,86,34,5,2,8,2.087016094311741,0.20570577823694314,2.012846578394554,36,54,0.12952180254908358,17,0.5316492598463589,37,70,71,5,0.77
1515,63,85,83,65,28,5,4,1,2.115384517170805,0.3365455530311196,1.9162121380278845,45,39,0.06320546163892317,13,0.4228476318969758,19,75,74,22,1.27
1516,83,66,85,68,21,4,3,1,2.028673283668584,0.3494950118478713,13.259743814148662,38,57,0.1334701127386453,1,0.4600057839198489,33,83,75,-17,1.25
1517,72,77,75,58,24,5,8,5,2.4301132542002257,0.45960419850565215,0.32453489666788277,43,62,0.17081841121289293,16,0.6316028628154476,37,73,70,5,1.29
1518,52,78,75,69,30,7,1,4,0.595660339046779,0.16222342657707947,6.6097840046497565,42,68,0.13664518647795493,17,0.35281703612036364,34,82,68,26,1.09
1519,87,67,68,55,9,3,3,0,2.4338244118480095,0.09449414923511501,8.080430799920538,28,30,0.06454371376342852,16,0.30063219334326396,34,62,69,-20,1.23
1520,79,83,70,59,17,1,1,0,2.2169158149945014,0.5014784443975314,2.7181399512341917,33,51,0.05383663939957832,4,0.3434483084498458,41,75,72,4,1.18
1521,71,40,71,76,8,3,4,1,0.735189334982866,0.16944606154498013,4.972370989538071,38,47,0.056957772678279756,2,0.16389188594357273,47,71,64,-31,0.93
1522,62,57,86,63,21,7,3,3,0.5843693113320942,0.3787206470915718,4.860336190820026,22,43,0.07461064626980775,2,0.8468593090435689,24,67,67,-5,1.36
1523,53,60,74,78,39,7,3,7,0.5411571411060307,0.30011649542116925,1.9236702404764645,32,81,0.1916720646282713,16,0.8514715151532842,38,84,66,7,0.95
1524,60,61,64,66,35,6,4,2,0.7334028919479614,0.3839796889281109,8.153173570138492,34,40,0.158844243835763,21,0.18393199713311442,28,75,62,1,0.97
1525,78,73,77,52,20,7,2,1,2.1390682074658427,0.1710163278771992,2.1707089370916197,24,42,0.06465498516573202,16,0.1855685874276852,33,90,70,-5,1.48
1526,87,72,81,80,38,5,1,4,1.2406479005147233,0.1770606021855768,6.855250584355883,27,42,0.05613667052104442,22,0.5773574903504992,34,69,80,-15,1.01
1527,83,73,74,53,36,2,1,0,1.743002969090042,0.2348681549389471,14.447795426339127,37,36,0.16723227674793237,21,0.14362040977430832,30,68,70,-10,1.39
1528,59,75,86,61,37,5,4,0,1.287617580172137,0.34971145199713155,3.023373985510573,58,59,0.10445447424809497,20,0.6951456107548362,23,74,70,16,1.41
1529,51,60,81,65,12,5,15,3,1.6433895523411035,0.07485113598698759,5.349387581377868,46,74,0.19722674299403825,17,0.5747466486705867,30,68,64,9,1.24
1530,66,57,66,79,34,9,2,17,1.0563465910981467,0.004958353305225502,3.9546133224239766,44,49,0.1656708049060349,20,0.15468447400866997,34,72,67,-9,0.83
1531,43,73,70,62,7,4,1,1,2.2967297492493195,0.5063833963057603,4.928544890655646,51,21,0.11467922241046287,5,0.5025014061072933,31,69,62,30,1.13
1532,68,63,76,57,21,5,1,9,1.7369424779187015,0.19336708364385555,3.2551089202861623,31,51,0.05356198140831773,15,0.7394763136224322,34,70,66,-5,1.33
1533,63,54,61,69,28,5,2,18,1.4306419861371322,0.1769498448330602,7.798138974528049,25,39,0.07528947626957917,14,0.2678154067567343,40,70,61,-9,0.88
1534,59,79,77,65,20,4,4,8,1.0541959301312,0.1701124056151529,4.127711285353481,20,15,0.1659781350940313,22,0.22427614480683106,33,71,70,20,1.18
1535,45,83,60,62,24,1,3,2,1.093244900646857,0.25339860253771973,0.7857140272179233,32,41,0.1611394485152563,16,0.43693402001436993,29,56,62,38,0.97
1536,71,85,83,70,14,6,1,8,1.891978348365951,0.15890369522019768,2.9215145369796396,23,81,0.08435688150606274,12,0.5827926498114898,30,63,77,14,1.18
1537,58,71,82,54,28,3,3,0,1.3200228399939087,0.05727761097393705,3.0015522281848175,30,69,0.1083590311405655,14,0.3683913651741715,21,60,66,13,1.52
1538,50,76,79,49,11,3,3,9,1.6295096725471099,0.31805645490214396,2.865800389981711,55,42,0.11806515034478883,5,0.06861144591410073,18,81,63,26,1.61
1539,30,83,69,91,24,4,1,3,2.4748831233718747,0.2933918486525436,5.2669763016284366,32,54,0.1094751651802678,7,0.5183072137094139,35,79,68,53,0.76
1540,64,63,76,69,17,1,2,2,1.1320388919068995,0.2411499715188074,2.9274697824500637,44,59,0.08308706623030282,11,0.8107351031339736,26,82,68,-1,1.1
1541,86,81,70,69,33,3,6,6,1.3190389799216424,0.2093786056673667,4.626076677249843,53,51,0.061676628501917304,5,0.21409229767261126,46,80,76,-5,1.01
1542,84,72,66,59,14,3,4,13,1.143220776365274,0.40436270670077756,8.0659961316627,23,30,0.1991977917317796,7,0.0853145088953559,26,78,70,-12,1.12
1543,59,79,72,77,13,4,8,1,0.6796793363715161,0.12023515696080882,4.415724270544148,57,51,0.10547487804156874,0,0.7335128067270441,29,62,71,20,0.93
1544,57,71,80,62,11,6,7,2,2.3805928270763026,0.09166985523079446,5.472142923902624,52,50,0.10539579905275878,16,0.7533112881572382,37,84,67,14,1.29
1545,70,82,75,37,37,5,1,5,2.000605962047117,0.764218411847561,1.6112076229064012,35,21,0.19267514076309306,22,0.7062127293902675,27,77,66,12,2.02
1546,53,72,86,61,28,8,6,4,1.7268152550002975,0.3126377955239627,8.463895787042972,28,52,0.1138181233197581,8,0.23232473381860058,23,74,68,19,1.41
1547,68,55,81,64,20,4,3,1,0.5479377417386471,0.2807961040759639,4.781044368719056,57,62,0.05556101666410128,5,0.32407482029924,28,65,67,-13,1.26
1548,74,84,80,66,36,1,10,0,2.1665030866386745,0.4367425176760228,3.9152503319919,47,63,0.16026459197029297,18,0.5142740280670635,39,78,76,10,1.21
1549,79,60,62,65,8,3,1,0,0.643634393041288,0.24700062113415783,2.2347870588953356,25,58,0.11405307752550242,20,0.9315384906805707,33,84,66,-19,0.95
1550,63,82,72,60,18,4,2,0,0.7574683487020792,0.7171677549357212,6.220434450544015,41,43,0.06664780154233697,18,0.8252211638138719,21,80,69,19,1.2
1551,62,69,66,59,33,6,2,0,0.6744586360876683,0.15074839286143762,4.056803436549167,52,14,0.16036477753014478,11,0.22711475802716105,18,62,64,7,1.12
1552,54,81,73,64,26,2,1,1,0.792757683256315,0.4981306774070797,8.413470034791962,44,33,0.0627928100889397,11,0.3264993983284786,43,85,68,27,1.14
1553,55,81,69,49,27,4,2,6,1.7751905021336252,0.2939921751911565,5.432426280418966,38,43,0.07521705465137221,6,0.7923662564650212,39,80,63,26,1.41
1554,62,74,71,46,30,2,9,1,0.6624998388452195,0.4849037672992251,4.4710792257501355,47,62,0.15201696984288698,16,0.3695340549492277,26,69,63,12,1.54
1555,69,75,83,69,30,2,5,1,1.769770548984353,0.36399525763467194,0.9138733368399259,23,43,0.10810562055660346,20,0.4111039125829846,17,80,74,6,1.2
1556,75,74,78,69,26,3,1,5,2.053237909487965,0.10119678858358905,3.5733675075676454,52,42,0.10176742544429658,0,0.32529202933823226,22,79,74,-1,1.13
1557,55,49,83,77,7,2,1,4,1.416392078605455,0.40144780391881574,3.7197578766676145,59,59,0.15055861128921452,18,0.5282290236734349,42,88,66,-6,1.08
1558,82,71,62,65,21,12,11,3,1.7769026714417908,0.18484101419740492,8.780279890071098,56,42,0.14336912390033013,16,0.05982322105502063,31,91,70,-11,0.95
1559,61,58,75,54,18,5,1,5,1.207674583263527,0.2794387042980093,6.289972858764457,20,45,0.13479372792284283,21,0.4221598987514017,27,70,62,-3,1.39
1560,64,71,82,46,34,1,2,2,1.9948334147475402,0.24894799317169453,10.390246212413157,46,26,0.08496224375260536,18,0.03803385447185503,28,80,65,7,1.78
1561,56,58,87,58,17,7,7,0,2.4738569209670653,0.3502104268684825,6.475033549663312,27,37,0.05961191324047098,4,0.6899225566514385,37,76,64,2,1.5
1562,35,58,62,72,30,3,4,2,1.1805908992749201,0.15427112032876544,7.455051514223747,47,49,0.057097880036365116,9,0.626676426794661,30,74,56,23,0.86
1563,75,86,72,83,36,4,12,2,1.7184341129736374,0.33530307179346364,1.8296768269812411,43,69,0.1452591521278232,7,0.4687578778329021,5,64,79,11,0.87
1564,73,80,83,68,38,2,11,7,2.4431624771553837,0.5574599087879828,9.635109846284404,26,45,0.10410647391573856,10,0.14344151041232486,29,60,76,7,1.22
1565,61,69,73,54,27,2,4,0,0.5636785926231733,0.4954937014112787,6.1054508102765945,44,46,0.16473964136957725,10,0.2546982880817658,34,77,64,8,1.35
1566,65,71,67,58,38,7,2,7,1.0588779329164095,0.1621165722505429,4.972602204853477,52,44,0.11860307941423684,13,0.11375893982625655,32,85,65,6,1.15
1567,71,67,62,58,16,1,3,6,0.8213682555953206,0.21673391860802022,1.7117153188488983,49,52,0.10931116023305677,18,0.500531345082146,30,69,64,-4,1.07
1568,46,75,67,63,27,0,5,2,1.7170890678208515,0.49956406765740485,4.373898347427712,41,47,0.18183510196950692,16,0.6409387011482084,25,66,62,29,1.06
1569,58,63,61,80,32,4,1,4,0.8548578376118292,0.34728351856984374,4.423950660995688,40,40,0.10153708633455498,4,0.3996530218441966,39,68,65,5,0.76
1570,74,79,75,81,23,3,2,3,1.127578935676172,0.3124545155116028,3.445104273173251,26,68,0.17823309417784888,15,0.028455590535671985,35,55,77,5,0.92
1571,49,67,82,66,38,5,4,1,1.367370312624491,0.09728425197740426,2.247681450880698,36,50,0.17785919217261958,20,0.4409713337355793,27,56,66,18,1.24
1572,68,65,64,70,12,3,1,11,0.607761607820722,0.12697320816487115,1.7485486198684983,32,53,0.08074577771498878,15,0.5291319876377976,27,86,66,-3,0.91
1573,48,70,77,59,38,5,4,1,1.093532978605991,0.42143393622356,11.304477766693982,34,50,0.11006044883267675,7,0.9054958744730711,20,73,63,22,1.3
1574,70,64,81,49,20,3,1,0,0.951556123629258,0.1703720686398519,1.224379016643213,24,67,0.12211084165077608,2,0.6118710191132515,23,87,66,-6,1.65
1575,64,73,74,87,11,5,2,2,1.3595759290775196,0.5725897531071508,2.3989960064482903,38,37,0.17336003012404777,0,0.08956754487204761,38,80,74,9,0.85
1576,45,64,62,42,31,7,1,6,2.4960564506743994,0.09063599861837203,11.62253476945055,56,58,0.0653961740413685,3,0.4198829779594958,28,77,53,19,1.47
1577,78,74,78,47,24,1,6,1,2.495818904979706,0.5103391078635889,6.070772622883291,31,59,0.09994677754516221,3,0.3419739356301997,48,77,69,-4,1.66
1578,56,82,74,87,39,5,2,10,0.8664694653720402,0.30448328097718275,2.3447130527701483,37,69,0.07981759186621472,12,0.4361253845954331,33,70,74,26,0.85
1579,55,62,73,68,21,2,8,4,1.9323608989000312,0.3759419605612436,3.9480014804235903,39,59,0.15075723843589706,5,0.15354079191492667,27,69,64,7,1.07
1580,67,68,70,55,32,2,5,1,2.2832680862423147,0.20159296894848946,2.9663496694451137,50,45,0.090297495680977,7,0.6093599690874462,23,66,65,1,1.27
1581,78,74,75,75,12,2,2,3,1.5404820964574133,0.3179239896947201,1.5905428680482072,51,76,0.05421753103741749,10,0.46441691896820986,37,74,75,-4,1.0
1582,52,65,79,76,8,8,3,1,1.9796376387498278,0.3283634466854351,3.494599967550731,23,62,0.06703337379474125,4,0.19180979330632933,39,82,68,13,1.04
1583,65,74,94,53,37,4,2,1,1.329585261454568,0.40871646269163014,5.857550235250994,53,73,0.18777765647021244,20,0.6025318181190662,21,89,71,9,1.77
1584,70,75,75,62,26,2,5,0,1.6978862024003893,0.1975416924266254,5.782447708272597,49,63,0.19737697607596555,16,0.39136543619773356,38,62,70,5,1.21
1585,73,80,87,77,35,6,4,4,1.422669133301859,0.19100234558831297,7.231082825385382,26,44,0.05334079307462549,4,0.6050910653053373,29,72,79,7,1.13
1586,67,63,77,59,5,5,3,0,1.1044716474758092,0.3874763754663949,2.497751702792173,36,57,0.08319160367337472,16,0.3492600670283045,25,85,66,-4,1.3
1587,60,60,74,71,18,5,4,15,0.7939620921248505,0.22993382029138246,9.692899124708314,25,42,0.1051529648603991,22,0.4967750634980311,33,66,66,0,1.04
1588,55,66,76,83,11,3,2,0,1.0833588851808573,0.4260239076438339,4.852372251890577,36,43,0.08837942589280146,4,0.2751142763539987,34,87,70,11,0.91
1589,66,60,65,41,12,2,2,13,2.261742568006181,0.4105995294727129,1.653363921974839,21,30,0.06527516782647069,14,0.15437177033800165,31,62,58,-6,1.58
1590,52,75,77,64,12,5,2,2,2.30306349178724,0.16841381529819702,10.53540381016854,55,30,0.09778783023574109,12,0.330601665286295,18,80,67,23,1.2
1591,30,58,59,70,28,6,1,4,2.222571726201367,0.09069892542788106,1.4591619214356715,33,62,0.1364452852329881,5,0.8853430797172812,39,79,54,28,0.84
1592,70,93,68,48,5,4,2,3,1.0843082062522345,0.06370190351338927,3.9132405980832825,30,71,0.08543306953589233,11,0.46330501609381075,27,88,69,23,1.41
1593,75,82,75,62,39,7,3,1,2.287546724569766,0.23505428962906674,2.457095299610585,39,51,0.08611644614244768,11,0.4582407709137208,32,84,73,7,1.21
1594,36,70,84,79,12,3,2,1,0.8192267902598869,0.1260169075874923,0.9863064998202338,42,67,0.06078635219248718,1,0.2747101901910379,32,85,67,34,1.06
1595,52,78,86,60,9,3,1,0,2.216199202289366,0.38171306651121384,7.667486287322252,27,39,0.16680598259322038,14,0.3307779861843997,33,72,69,26,1.43
1596,72,53,73,51,36,3,9,2,1.049478877305954,0.3301972423335656,2.1616612771033568,31,40,0.11447544280328717,18,0.02045194973733922,22,80,62,-19,1.43
1597,89,95,76,80,5,8,3,5,1.806814334485385,0.16359577018836421,3.951911217112633,49,70,0.17167810195124283,9,0.27034953135588086,29,78,85,6,0.95
1598,65,64,82,72,6,4,1,4,2.0040049946455287,0.1764248118127544,1.7496304550769595,53,46,0.14497913599983414,8,0.2553537762488748,23,79,70,-1,1.14
1599,56,68,64,67,19,2,5,9,0.65486755883959,0.11889887892388544,2.9130976816538237,35,69,0.17482409682597128,10,0.32520196149949004,33,66,63,12,0.95
1600,62,51,78,66,13,1,4,1,1.0783500805809556,0.08681118673213796,3.2154805860823075,23,77,0.09143811725111711,4,0.2697799542386863,29,55,64,-11,1.18
1601,81,74,68,79,16,5,2,0,1.7568381668645663,0.27456964533932093,3.8052722349204062,29,56,0.12338976352429802,5,0.37782022755436934,15,77,75,-7,0.86
1602,57,58,73,71,14,5,4,8,1.7009956043598653,0.1851382993611838,5.690216245818506,45,43,0.15654955900019824,18,0.6015576007972834,29,69,64,1,1.03
1603,55,71,71,75,28,3,7,8,2.2738160175997884,0.2859757092386522,2.377371405307066,40,52,0.09203195647616447,18,0.7560486249975431,39,80,68,16,0.95
1604,59,64,78,60,23,6,1,6,1.7986240775484204,0.4280813368459213,9.930409425191746,46,46,0.082506953925297,16,0.05275868616580211,29,95,65,5,1.3
1605,53,59,79,46,21,1,3,0,0.9085354690173011,0.28814864766849074,9.574930659178971,47,68,0.1844307131865231,18,0.3243562035706145,23,93,59,6,1.71
1606,66,61,82,74,6,2,5,11,2.0637429811985464,0.47402823211761874,2.551225224300536,53,66,0.109745543871272,12,0.6551496643097977,43,60,70,-5,1.11
1607,84,72,77,80,14,2,1,2,2.4164768992112924,0.4661679884763086,13.26448009286882,53,62,0.11583247739269331,9,0.25122118197608284,31,76,78,-12,0.96
1608,68,57,76,65,9,5,4,2,1.8011380995578319,0.46991928915090164,1.2374433222514907,50,59,0.10319126952846362,12,0.15941439811510583,26,72,66,-11,1.17
1609,61,62,89,77,10,7,5,0,1.4317340061377688,0.23728871301649357,2.4870489268636664,49,40,0.16104307599583062,5,0.3955595898623614,26,74,72,1,1.15
1610,61,76,62,64,6,9,3,0,2.117571571274043,0.37443381176048934,16.34142982480499,55,84,0.079448730811912,6,0.3571539681038473,21,86,65,15,0.97
1611,46,96,88,67,12,3,5,0,1.41330149005839,0.2141201974554742,5.035381685883456,43,56,0.10071311806845554,7,0.154604450191532,40,70,74,50,1.31
1612,75,74,72,87,8,3,4,3,0.8027629209297513,0.3010644822554642,2.966516847470056,54,52,0.19302564403014,4,0.5103005146644264,27,78,77,-1,0.83
1613,64,60,79,64,35,2,2,2,0.6636170756260635,0.12320072010948427,6.776618426872506,50,62,0.19422516607106843,16,0.5880266232992192,33,85,66,-4,1.23
1614,62,66,72,64,12,4,1,0,1.2948116887845063,0.3518164184310964,6.7052784251622946,52,47,0.12874729516892,1,0.14006951221296773,39,51,66,4,1.12
1615,100,70,69,47,35,4,10,5,1.920650500109672,0.4150426238596463,7.4171282570364845,40,58,0.06915757006846396,19,0.7794727779572728,48,58,71,-30,1.46
1616,68,66,78,75,21,7,3,1,1.8905035648100417,0.4984033419053838,10.064550730828465,20,34,0.06067185538859181,18,0.30447388553782645,47,88,71,-2,1.04
1617,55,79,83,60,18,3,4,5,1.5636004361584437,0.38205607361365,1.6921249188325067,41,37,0.17759457586630711,16,0.7315164753409658,34,85,69,24,1.38
1618,59,72,78,69,12,1,3,8,1.375352589067283,0.19822475678074214,5.071780282429106,32,34,0.13127382574244367,22,0.36846570059014133,19,60,69,13,1.13
1619,78,79,70,64,29,4,4,4,1.8227524089339495,0.49075250708449264,6.295480648086679,45,60,0.09490308997379365,8,0.5910134874808302,21,85,72,1,1.09
1620,66,66,100,63,18,7,1,0,2.4199195574878427,0.13701366362515183,5.261194556776421,42,93,0.1903152512584847,20,0.3288875172849615,15,79,73,0,1.58
1621,47,83,84,66,27,2,1,1,1.077984704343324,0.08173963322914761,6.218035028404463,36,62,0.07956089622738047,16,0.5445444399670263,28,51,70,36,1.27
1622,76,68,82,67,21,5,6,0,1.6215482242484431,0.26003150775861766,4.8356588218151835,31,57,0.06720827427693393,21,0.16007383449708767,23,80,73,-8,1.22
1623,56,60,72,80,16,6,1,2,2.190015125651887,0.03675404793457055,2.2198917722335296,50,72,0.13033104349378444,18,0.5842266851765646,27,82,67,4,0.9
1624,87,91,69,84,24,3,2,9,1.0193749966295307,0.25518485093341137,3.705774107616044,59,30,0.06320535206490005,20,0.11548955325511373,26,63,82,4,0.82
1625,77,51,72,75,38,2,1,8,1.018573359702034,0.6544511757928845,5.060948543443709,46,48,0.17923334943294816,10,0.47063380347032624,34,67,68,-26,0.96
1626,59,62,83,81,15,7,3,0,2.2642893964673902,0.5434679711140411,2.9661126307296737,40,57,0.16383485535714887,12,0.06173387916917518,33,77,71,3,1.02
1627,80,63,67,77,31,2,2,5,2.4234088876281548,0.18956222506204523,1.53562488691054,49,66,0.09011400361568589,5,0.43377330657145996,22,82,71,-17,0.87
1628,65,95,66,73,13,5,4,10,1.8694088874573318,0.30020033845746996,4.919061505135184,48,39,0.06297183925597966,16,0.712533404275408,35,67,74,30,0.9
1629,75,88,79,84,22,4,2,9,1.7890673601002227,0.09377872978408575,8.839228310541678,20,44,0.08364773221079197,10,0.18888644512688602,44,77,81,13,0.94
1630,70,84,77,53,32,4,2,8,1.553014191995916,0.3512893492614736,8.918954772583534,44,51,0.09483984817303089,1,0.3193233838780296,22,62,71,14,1.45
1631,54,66,68,60,24,6,1,1,2.0626035099576363,0.22016459807043906,4.07814778643941,32,79,0.10180776909137984,12,0.23972857070858972,25,60,62,12,1.13
1632,57,94,66,58,33,7,1,18,2.4309194976280537,0.5683808009892517,0.635542349166883,44,54,0.07147711757708416,1,0.3141876431703055,34,72,68,37,1.14
1633,77,73,86,64,8,1,1,6,1.2664107677935845,0.08174046058266235,4.54576431928141,40,54,0.05806120789358174,14,0.6217456833222782,22,73,75,-4,1.34
1634,60,79,77,75,19,3,7,5,1.084276703913343,0.047671699886368324,8.2488288600982,21,32,0.06164688123292165,4,0.46991354472334784,31,66,72,19,1.03
1635,60,71,64,55,32,3,2,12,2.4467082918626843,0.1865376531175593,5.533542544155117,42,47,0.09174440281348378,3,0.5972795011153641,44,64,62,11,1.16
1636,53,69,64,73,28,2,3,2,1.5125134376917915,0.024221321574253888,4.72302771849459,51,43,0.18183524105627458,19,0.3611250518015076,28,69,64,16,0.88
1637,70,67,72,61,20,4,4,2,0.8483739520811937,0.6151749671772103,4.206860242204796,44,51,0.115733459782893,18,0.2648392727224469,25,80,67,-3,1.18
1638,89,67,80,64,26,5,6,2,2.2621532808366576,0.4031173077355367,4.623718070941065,34,48,0.0852277397763413,7,0.5454850422620252,35,74,75,-22,1.25
1639,52,76,79,70,21,5,1,0,0.7093216705559975,0.2814128983674934,2.762644962725166,54,63,0.12070669240648282,10,0.30746925835499855,18,56,69,24,1.13
1640,65,73,84,86,5,2,1,1,1.53621583545809,0.7692064131274834,4.474447355910719,57,47,0.06496519574645787,15,0.6131844988487651,33,75,77,8,0.98
1641,81,69,63,60,35,3,2,6,2.017461350455377,0.49267028388577216,5.5665545363615285,47,52,0.10162885917967412,5,0.6030421500686217,30,87,68,-12,1.05
1642,64,85,76,67,29,4,1,0,2.2584857971201666,0.265238368259412,8.101023016487405,40,55,0.19539091764877264,16,0.5523715577396845,39,75,73,21,1.13
1643,70,40,86,56,16,3,2,3,0.6641380300442525,0.2215522968121427,2.8390440614440076,42,56,0.06940939284438728,15,0.8857587002820498,11,63,63,-30,1.53
1644,52,75,85,60,24,5,3,6,1.856491543691571,0.21967039129121654,4.1688410892866745,26,38,0.06660641389386635,9,0.2707674523693322,34,75,68,23,1.41
1645,70,77,77,56,23,6,2,6,2.1158533230207963,0.16888002764031243,3.874601618128961,23,52,0.09466216285979813,17,0.4077147030226645,51,80,70,7,1.37
1646,62,81,93,70,9,3,4,12,1.7471634484651164,0.23853342497810207,6.707031416394023,51,59,0.10302723211639415,1,0.6226768612695485,33,81,76,19,1.33
1647,76,69,79,72,19,5,1,4,1.0121199069663054,0.25576623382192687,2.1650799709679447,32,11,0.1523759044775582,20,0.7536996950813529,37,83,74,-7,1.1
1648,79,72,83,75,29,6,3,1,1.8612751888929098,0.6092988313540718,7.243312931263987,55,43,0.05953964073811137,17,0.03868052122111599,24,82,77,-7,1.11
